order_id,merchant_id,customer_name,customer_address,area,city,pincode,latitude,longitude,sku,quantity,order_value,payment_type,order_date,order_status
ORD004866,M001,Vasantha Bose,"House 301, 6th Cross, Electronic City, Bangalore",Electronic City,Bangalore,560100,12.847192,77.665142,PERFUME_100ML,1,1039.45,PREPAID,2026-05-02,pending
ORD004867,M001,Hema Singh,"Villa 50, 1st Cross Road, Old Airport Road, Bangalore",Old Airport Road,Bangalore,560017,12.953177,77.664152,JEANS_BLACK_32,2,4276.36,PREPAID,2026-05-04,confirmed
ORD004868,M001,Akash Saxena,"215, B Block, Old Airport Road, Bangalore",Old Airport Road,Bangalore,560017,12.955481,77.667092,TSHIRT_WHITE_M,1,1229.01,COD,2026-05-15,pending
ORD004869,M001,Ishaan Sharma,"336, B Block, Malleshwaram, Bangalore",Malleshwaram,Bangalore,560003,13.002349,77.562237,TSHIRT_WHITE_L,3,3473.93,COD,2026-05-14,confirmed
ORD004870,M001,Madhuri Pandey,"House 104, 5th Cross, HSR Layout, Bangalore",HSR Layout,Bangalore,560102,12.90896,77.650699,JACKET_DENIM_L,2,2034.7,PREPAID,2026-05-10,pending
ORD004871,M001,Venkat Agarwal,"House 172, 4th Cross, RR Nagar, Bangalore",RR Nagar,Bangalore,560098,12.910828,77.523671,TSHIRT_NAVY_M,3,3319.14,COD,2026-05-08,pending
ORD004872,M001,Krishna Das,"#206, 6thth Cross, Sarjapur Road, Bangalore",Sarjapur Road,Bangalore,560035,12.909577,77.680581,FORMAL_TROUSER_BLACK_34,2,2707.07,COD,2026-05-06,pending
ORD004873,M001,Vijay Mukherjee,"Flat 33, 6th Main, HSR Layout, Bangalore",HSR Layout,Bangalore,560102,12.914416,77.646758,FORMAL_TROUSER_BLACK_34,3,4663.85,PREPAID,2026-05-12,pending
ORD004874,M001,Sunita Dubey,"#14, 6thth Cross, Koramangala, Bangalore",Koramangala,Bangalore,560034,12.938109,77.625999,KURTA_COTTON_M,1,4288.02,PREPAID,2026-05-02,processing
ORD004875,M001,Kavita Mehta,"73, A Block, Vijayanagar, Bangalore",Vijayanagar,Bangalore,560040,12.970941,77.534857,JEANS_BLUE_32,2,2232.33,PREPAID,2026-05-08,pending
ORD004876,M001,Nirmala Nair,"Flat 243, 8th Main, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.933277,77.674024,SPORTS_TSHIRT_RED_M,1,1197.07,PREPAID,2026-05-12,pending
ORD004877,M001,Meera Nair,"Flat 176, 3rd Main, Domlur, Bangalore",Domlur,Bangalore,560071,12.95782,77.643094,HOODIE_GREY_L,1,4070.1,PREPAID,2026-05-06,processing
ORD004878,M001,Neeraj Rao,"Villa 187, 2nd Cross Road, Basavanagudi, Bangalore",Basavanagudi,Bangalore,560004,12.944558,77.579254,BAG_LEATHER_BROWN,1,2727.8,PREPAID,2026-05-03,pending
ORD004879,M001,Suma Das,"#171, 5thth Cross, Whitefield, Bangalore",Whitefield,Bangalore,560066,12.967206,77.753494,FORMAL_SHIRT_BLUE_M,2,2840.69,PREPAID,2026-05-05,processing
ORD004880,M001,Rajesh Mishra,"19, 3rd Block, Marathahalli, Bangalore",Marathahalli,Bangalore,560037,12.960815,77.697124,KURTA_COTTON_M,2,1856.74,PREPAID,2026-05-05,confirmed
ORD004881,M001,Suresh Joshi,"Flat 317, 2nd Main, Mahadevapura, Bangalore",Mahadevapura,Bangalore,560048,12.990736,77.687783,KURTA_COTTON_L,1,4789.82,PREPAID,2026-05-09,pending
ORD004882,M001,Divya Saxena,"Apartment 53, 6thth Main, Mahadevapura, Bangalore",Mahadevapura,Bangalore,560048,12.988518,77.691933,DRESS_RED_M,2,754.18,PREPAID,2026-05-14,pending
ORD004883,M001,Riya Chowdhury,"House 241, 5th Cross, KR Puram, Bangalore",KR Puram,Bangalore,560036,13.003752,77.694598,JEANS_BLACK_32,1,4552.35,PREPAID,2026-05-03,pending
ORD004884,M001,Vikram Rao,"No. 327, 3rd Stage, Electronic City, Bangalore",Electronic City,Bangalore,560100,12.843136,77.660381,SHOES_WHITE_8,3,3720.85,PREPAID,2026-05-07,pending
ORD004885,M001,Krishna Naik,"House 15, 4th Cross, HSR Layout, Bangalore",HSR Layout,Bangalore,560102,12.914777,77.65064,BACKPACK_GREY,1,2452.13,PREPAID,2026-05-14,pending
ORD004886,M001,Deepak Gowda,"145, 1st Block, HSR Layout, Bangalore",HSR Layout,Bangalore,560102,12.911691,77.643663,JEANS_BLACK_34,1,3622.26,PREPAID,2026-05-02,pending
ORD004887,M001,Sneha Gupta,"Plot 154, 3rd Main Road, Whitefield, Bangalore",Whitefield,Bangalore,560066,12.967336,77.7548,SPORTS_TSHIRT_RED_L,1,3517.81,PREPAID,2026-05-05,pending
ORD004888,M001,Rekha Malhotra,"#156, 8thth Cross, Koramangala, Bangalore",Koramangala,Bangalore,560034,12.933171,77.622582,TRACKPANTS_BLACK_L,3,4429.44,PREPAID,2026-05-09,pending
ORD004889,M001,Neeraj Saxena,"Apartment 93, 3rdth Main, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.936647,77.675233,SHOES_BLACK_8,1,1395.56,PREPAID,2026-05-14,pending
ORD004890,M001,Ashok Hegde,"Plot 69, 7th Main Road, Vijayanagar, Bangalore",Vijayanagar,Bangalore,560040,12.967531,77.533479,HOODIE_NAVY_M,1,1047.23,PREPAID,2026-05-11,confirmed
ORD004891,M001,Usha Roy,"Flat 326, 1st Main, Domlur, Bangalore",Domlur,Bangalore,560071,12.960932,77.637333,KURTA_COTTON_M,2,2020.68,PREPAID,2026-05-09,confirmed
ORD004892,M001,Kavita Kamath,"#312, 2ndth Cross, Koramangala, Bangalore",Koramangala,Bangalore,560034,12.93704,77.62202,BACKPACK_GREY,3,4034.25,PREPAID,2026-05-03,pending
ORD004893,M001,Riya Reddy,"Plot 52, 8th Main Road, Marathahalli, Bangalore",Marathahalli,Bangalore,560037,12.954647,77.697729,SHOES_BLACK_9,1,4637.27,PREPAID,2026-05-05,pending
ORD004894,M001,Vihaan Joshi,"#112, 2ndth Cross, Old Airport Road, Bangalore",Old Airport Road,Bangalore,560017,12.953915,77.669907,WATCH_SPORT_SILVER,1,948.57,PREPAID,2026-05-14,pending
ORD004895,M001,Arun Yadav,"39, 3rd Block, Domlur, Bangalore",Domlur,Bangalore,560071,12.963969,77.64023,JEANS_BLUE_32,1,4561.99,PREPAID,2026-05-09,pending
ORD004896,M001,Mahesh Kapoor,"Flat 162, 4th Main, HSR Layout, Bangalore",HSR Layout,Bangalore,560102,12.907571,77.650833,FORMAL_SHIRT_BLUE_L,1,2339.93,COD,2026-05-08,processing
ORD004897,M001,Sachin Naik,"Plot 294, 6th Main Road, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.93458,77.67486,HOODIE_GREY_L,1,4890.15,PREPAID,2026-05-10,confirmed
ORD004898,M001,Girish Shah,"109, 3rd Block, Koramangala, Bangalore",Koramangala,Bangalore,560034,12.933797,77.628819,FORMAL_TROUSER_BLACK_32,1,3007.9,COD,2026-05-15,processing
ORD004899,M001,Varun Sen,"No. 187, 2nd Stage, Bannerghatta Road, Bangalore",Bannerghatta Road,Bangalore,560076,12.886787,77.598012,SNEAKERS_GREY_9,3,2643.87,COD,2026-05-05,pending
ORD004900,M001,Venkat Patel,"6, 2nd Block, Whitefield, Bangalore",Whitefield,Bangalore,560066,12.970931,77.749048,JEANS_BLACK_34,2,4489.6,PREPAID,2026-05-02,processing
ORD004901,M001,Pankaj Singh,"Apartment 263, 6thth Main, Whitefield, Bangalore",Whitefield,Bangalore,560066,12.970298,77.745457,KURTA_COTTON_L,3,1085.5,PREPAID,2026-05-08,processing
ORD004902,M001,Pankaj Iyer,"Apartment 28, 6thth Main, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.93575,77.682177,JACKET_DENIM_M,2,3475.89,PREPAID,2026-05-13,pending
ORD004903,M001,Madhuri Rao,"290, A Block, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.940701,77.677443,WATCH_SPORT_SILVER,1,4436.46,PREPAID,2026-05-05,cancelled
ORD004904,M001,Usha Gowda,"Plot 190, 1st Main Road, BTM Layout, Bangalore",BTM Layout,Bangalore,560076,12.911992,77.609188,JEANS_BLUE_34,3,4662.11,PREPAID,2026-05-06,pending
ORD004905,M001,Asha Tiwari,"19, 3rd Block, Marathahalli, Bangalore",Marathahalli,Bangalore,560037,12.957465,77.697663,SHOES_WHITE_9,1,1722.11,PREPAID,2026-05-02,pending
ORD004906,M001,Mohan Chopra,"251, C Block, Koramangala, Bangalore",Koramangala,Bangalore,560034,12.933961,77.625744,TRACKPANTS_BLACK_L,1,1889.22,PREPAID,2026-05-10,confirmed
ORD004907,M001,Hemant Roy,"House 301, 4th Cross, Domlur, Bangalore",Domlur,Bangalore,560071,12.963224,77.636456,JACKET_DENIM_M,3,3749.61,COD,2026-05-01,pending
ORD004908,M001,Ashok Singh,"Villa 118, 2nd Cross Road, Koramangala, Bangalore",Koramangala,Bangalore,560034,12.9341,77.622424,JACKET_DENIM_L,1,2098.06,PREPAID,2026-05-06,confirmed
ORD004909,M001,Shruti Shah,"103, A Block, Peenya, Bangalore",Peenya,Bangalore,560058,13.032926,77.517915,DRESS_BLUE_S,1,3915.19,PREPAID,2026-05-02,pending
ORD004910,M001,Suresh Biswas,"Villa 257, 4th Cross Road, Electronic City, Bangalore",Electronic City,Bangalore,560100,12.844904,77.660384,TSHIRT_WHITE_L,1,1623.58,PREPAID,2026-05-13,pending
ORD004911,M001,Siddharth Mishra,"Apartment 115, 7thth Main, Marathahalli, Bangalore",Marathahalli,Bangalore,560037,12.956071,77.701071,JEANS_BLACK_32,3,2860.46,PREPAID,2026-05-10,processing
ORD004912,M001,Gaurav Tripathi,"Villa 4, 7th Cross Road, HSR Layout, Bangalore",HSR Layout,Bangalore,560102,12.913394,77.648206,HOODIE_GREY_L,2,3418.77,COD,2026-05-10,pending
ORD004913,M001,Sachin Mukherjee,"Villa 37, 4th Cross Road, Jakkur, Bangalore",Jakkur,Bangalore,560064,13.078147,77.611408,FORMAL_SHIRT_BLUE_M,3,3534.34,PREPAID,2026-05-04,pending
ORD004914,M001,Tejas Bose,"Plot 105, 7th Main Road, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.933555,77.679049,WATCH_CLASSIC_BLACK,1,2509.31,PREPAID,2026-05-13,pending
ORD004915,M001,Tushar Mishra,"Apartment 318, 2ndth Main, MG Road, Bangalore",MG Road,Bangalore,560001,12.971208,77.611602,WATCH_SPORT_SILVER,3,943.95,PREPAID,2026-05-14,pending
ORD004916,M001,Radha Nair,"Plot 75, 8th Main Road, Domlur, Bangalore",Domlur,Bangalore,560071,12.964575,77.643246,SNEAKERS_GREY_9,3,1489.97,PREPAID,2026-05-10,pending
ORD004917,M001,Harish Iyer,"#57, 7thth Cross, Electronic City, Bangalore",Electronic City,Bangalore,560100,12.843047,77.661609,JACKET_DENIM_L,2,1074.34,PREPAID,2026-05-06,pending
ORD004918,M001,Keerthi Banerjee,"Apartment 61, 6thth Main, JP Nagar, Bangalore",JP Nagar,Bangalore,560078,12.901648,77.585223,TRACKPANTS_BLACK_L,2,4405.04,PREPAID,2026-05-07,pending
ORD004919,M001,Asha Gupta,"House 188, 8th Cross, Whitefield, Bangalore",Whitefield,Bangalore,560066,12.967775,77.748671,SNEAKERS_GREY_8,1,1390.11,PREPAID,2026-05-02,pending
ORD004920,M001,Aarav Iyer,"House 255, 4th Cross, Ulsoor, Bangalore",Ulsoor,Bangalore,560008,12.978664,77.63042,TRACKPANTS_BLACK_M,1,4087.69,PREPAID,2026-05-16,pending
ORD004921,M001,Yash Reddy,"No. 323, C Stage, Whitefield, Bangalore",Whitefield,Bangalore,560066,12.97122,77.752868,JEANS_BLACK_34,3,4006.0,PREPAID,2026-05-16,pending
ORD004922,M001,Varun Verma,"#27, 3rdth Cross, Electronic City, Bangalore",Electronic City,Bangalore,560100,12.845554,77.661804,WALLET_BROWN,1,1027.17,COD,2026-05-12,processing
ORD004923,M001,Saranya Reddy,"Villa 108, 1st Cross Road, Koramangala, Bangalore",Koramangala,Bangalore,560034,12.939133,77.620298,JEANS_BLUE_30,2,4363.77,PREPAID,2026-05-01,pending
ORD004924,M001,Rahul Gupta,"#126, 3rdth Cross, Kengeri, Bangalore",Kengeri,Bangalore,560060,12.903653,77.48669,BAG_LEATHER_BROWN,1,2698.7,PREPAID,2026-05-09,pending
ORD004925,M001,Shobha Agarwal,"Flat 199, 3rd Main, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.933366,77.680015,WOMEN_TOP_PINK_S,3,3864.02,COD,2026-05-09,confirmed
ORD004926,M001,Siddharth Joshi,"Flat 131, 2nd Main, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.935551,77.677031,BAG_CANVAS_BLACK,2,595.91,PREPAID,2026-05-07,pending
ORD004927,M001,Priya Gowda,"Flat 24, 7th Main, Ulsoor, Bangalore",Ulsoor,Bangalore,560008,12.97725,77.624992,DRESS_RED_S,1,6952.63,COD,2026-05-11,pending
ORD004928,M001,Mohan Gowda,"Villa 64, 7th Cross Road, Domlur, Bangalore",Domlur,Bangalore,560071,12.960934,77.633765,TRACKPANTS_BLACK_L,3,5381.16,COD,2026-05-10,processing
ORD004929,M001,Shalini Kapoor,"#94, 4thth Cross, Kengeri, Bangalore",Kengeri,Bangalore,560060,12.906426,77.489929,TSHIRT_BLACK_M,3,3507.19,COD,2026-05-08,pending
ORD004930,M001,Lakshmi Shetty,"No. 182, A Stage, Jakkur, Bangalore",Jakkur,Bangalore,560064,13.083248,77.606295,TSHIRT_BLACK_L,3,4188.06,PREPAID,2026-05-02,pending
ORD004931,M001,Naveen Yadav,"Villa 69, 5th Cross Road, Mahadevapura, Bangalore",Mahadevapura,Bangalore,560048,12.994701,77.685868,FORMAL_SHIRT_BLUE_M,1,1042.39,PREPAID,2026-05-08,pending
ORD004932,M001,Kavita Kapoor,"House 159, 2nd Cross, Ulsoor, Bangalore",Ulsoor,Bangalore,560008,12.985451,77.628651,JEANS_BLUE_34,1,911.7,COD,2026-05-06,pending
ORD004933,M001,Aarav Das,"Flat 25, 3rd Main, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.931455,77.674705,JEANS_BLUE_34,1,3642.18,PREPAID,2026-05-13,pending
ORD004934,M001,Arun Ghosh,"#54, 7thth Cross, Koramangala, Bangalore",Koramangala,Bangalore,560034,12.939603,77.628101,SNEAKERS_GREY_8,2,612.57,PREPAID,2026-05-07,pending
ORD004935,M001,Ramesh Agarwal,"Flat 252, 8th Main, Hebbal, Bangalore",Hebbal,Bangalore,560024,13.033839,77.594354,KURTA_COTTON_L,2,6024.53,COD,2026-05-11,pending
ORD004936,M001,Tejas Roy,"Plot 120, 2nd Main Road, Domlur, Bangalore",Domlur,Bangalore,560071,12.958818,77.639453,SAREE_SILK_RED,2,1677.07,COD,2026-05-04,pending
ORD004937,M001,Nandini Chowdhury,"No. 199, 3rd Stage, Domlur, Bangalore",Domlur,Bangalore,560071,12.96123,77.63983,TSHIRT_BLACK_M,3,3663.96,PREPAID,2026-05-07,confirmed
ORD004938,M001,Santosh Joshi,"Flat 231, 4th Main, Whitefield, Bangalore",Whitefield,Bangalore,560066,12.966297,77.746575,DRESS_RED_S,3,7416.26,COD,2026-05-04,pending
ORD004939,M001,Riya Hegde,"51, C Block, Whitefield, Bangalore",Whitefield,Bangalore,560066,12.971387,77.7532,WATCH_CLASSIC_BLACK,1,3623.6,PREPAID,2026-05-06,pending
ORD004940,M001,Bhavana Murthy,"120, 2nd Block, Domlur, Bangalore",Domlur,Bangalore,560071,12.965386,77.64358,FORMAL_TROUSER_BLACK_34,3,3231.64,PREPAID,2026-05-04,pending
ORD004941,M001,Vikram Nayak,"Apartment 20, 8thth Main, Vijayanagar, Bangalore",Vijayanagar,Bangalore,560040,12.97259,77.538376,JACKET_DENIM_L,1,3982.53,PREPAID,2026-05-10,pending
ORD004942,M001,Sunita Naik,"Plot 317, 7th Main Road, Marathahalli, Bangalore",Marathahalli,Bangalore,560037,12.959817,77.701511,TRACKPANTS_BLACK_L,3,2514.98,PREPAID,2026-05-15,pending
ORD004943,M001,Saranya Hegde,"No. 341, C Stage, Domlur, Bangalore",Domlur,Bangalore,560071,12.961399,77.639647,TSHIRT_WHITE_L,1,3719.4,PREPAID,2026-05-16,pending
ORD004944,M001,Meera Patel,"House 165, 4th Cross, Whitefield, Bangalore",Whitefield,Bangalore,560066,12.974401,77.752223,KURTA_COTTON_L,2,4446.82,PREPAID,2026-05-02,pending
ORD004945,M001,Amit Chopra,"251, A Block, BTM Layout, Bangalore",BTM Layout,Bangalore,560076,12.915921,77.607307,BELT_BLACK,1,1292.07,PREPAID,2026-05-03,pending
ORD004946,M001,Naveen Menon,"House 316, 2nd Cross, Marathahalli, Bangalore",Marathahalli,Bangalore,560037,12.961951,77.695089,SPORTS_TSHIRT_RED_L,2,4510.52,PREPAID,2026-05-16,pending
ORD004947,M001,Suma Joshi,"65, 3rd Block, Malleshwaram, Bangalore",Malleshwaram,Bangalore,560003,13.006149,77.561234,SAREE_SILK_RED,2,2341.41,COD,2026-05-15,pending
ORD004948,M001,Rohit Nair,"Plot 75, 4th Main Road, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.939054,77.679215,WOMEN_TOP_PINK_S,2,2140.01,PREPAID,2026-05-05,processing
ORD004949,M001,Madhuri Pandey,"Villa 228, 7th Cross Road, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.934366,77.67775,KURTA_COTTON_M,3,1995.36,PREPAID,2026-05-04,pending
ORD004950,M001,Pradeep Pai,"#25, 5thth Cross, Brookefield, Bangalore",Brookefield,Bangalore,560037,12.970082,77.720266,TSHIRT_WHITE_M,2,1941.87,PREPAID,2026-05-16,pending
ORD004951,M001,Swati Pandey,"House 244, 6th Cross, RR Nagar, Bangalore",RR Nagar,Bangalore,560098,12.912681,77.521872,SNEAKERS_GREY_8,1,1209.41,PREPAID,2026-05-07,processing
ORD004952,M001,Sneha Krishnan,"No. 279, 1st Stage, Marathahalli, Bangalore",Marathahalli,Bangalore,560037,12.960292,77.700532,DRESS_RED_S,1,2992.68,COD,2026-05-16,pending
ORD004953,M001,Abhinav Kapoor,"#279, 4thth Cross, Whitefield, Bangalore",Whitefield,Bangalore,560066,12.968765,77.749868,TSHIRT_NAVY_M,3,1048.86,PREPAID,2026-05-11,pending
ORD004954,M001,Kavita Hegde,"House 112, 5th Cross, Peenya, Bangalore",Peenya,Bangalore,560058,13.025409,77.520974,WOMEN_TOP_PINK_M,2,849.09,PREPAID,2026-05-12,pending
ORD004955,M001,Smita Rao,"Flat 281, 8th Main, BTM Layout, Bangalore",BTM Layout,Bangalore,560076,12.916898,77.612931,HOODIE_NAVY_M,3,4442.79,PREPAID,2026-05-05,processing
ORD004956,M001,Shruti Krishnan,"Apartment 140, 1stth Main, Marathahalli, Bangalore",Marathahalli,Bangalore,560037,12.956021,77.693419,DRESS_BLUE_M,1,4836.47,PREPAID,2026-05-12,confirmed
ORD004957,M001,Anita Tripathi,"#125, 4thth Cross, Sarjapur Road, Bangalore",Sarjapur Road,Bangalore,560035,12.910582,77.683165,BACKPACK_GREY,3,1598.46,PREPAID,2026-05-15,pending
ORD004958,M001,Anita Gupta,"Villa 292, 2nd Cross Road, Electronic City, Bangalore",Electronic City,Bangalore,560100,12.845067,77.661886,HOODIE_GREY_M,2,764.49,PREPAID,2026-05-01,pending
ORD004959,M001,Divya Mehta,"102, 1st Block, Domlur, Bangalore",Domlur,Bangalore,560071,12.96205,77.634369,DRESS_BLUE_M,2,2314.16,PREPAID,2026-05-14,cancelled
ORD004960,M001,Madhuri Patel,"Apartment 343, 2ndth Main, KR Puram, Bangalore",KR Puram,Bangalore,560036,13.00513,77.691282,JACKET_DENIM_L,2,2885.95,COD,2026-05-05,pending
ORD004961,M001,Shalini Ghosh,"#262, 1stth Cross, Electronic City, Bangalore",Electronic City,Bangalore,560100,12.849236,77.657901,BAG_CANVAS_BLACK,1,2697.7,COD,2026-05-15,pending
ORD004962,M001,Mohan Roy,"Flat 301, 2nd Main, Banashankari, Bangalore",Banashankari,Bangalore,560085,12.921635,77.550201,SHOES_BLACK_8,2,548.17,PREPAID,2026-05-16,pending
ORD004963,M001,Sunita Reddy,"House 259, 1st Cross, Bannerghatta Road, Bangalore",Bannerghatta Road,Bangalore,560076,12.887379,77.599259,WATCH_SPORT_SILVER,3,3533.86,PREPAID,2026-05-06,pending
ORD004964,M001,Pradeep Nayak,"267, 1st Block, HSR Layout, Bangalore",HSR Layout,Bangalore,560102,12.907896,77.645281,BAG_CANVAS_BLACK,1,1318.29,PREPAID,2026-05-01,pending
ORD004965,M001,Nandini Tiwari,"Flat 285, 7th Main, KR Puram, Bangalore",KR Puram,Bangalore,560036,13.003484,77.691641,HOODIE_GREY_M,3,2418.55,PREPAID,2026-05-01,pending
ORD004966,M001,Shubham Gupta,"Apartment 46, 7thth Main, Ulsoor, Bangalore",Ulsoor,Bangalore,560008,12.976845,77.631548,JEANS_BLUE_30,3,1947.3,PREPAID,2026-05-11,pending
ORD004967,M001,Smita Malhotra,"Flat 321, 1st Main, Rajajinagar, Bangalore",Rajajinagar,Bangalore,560010,12.996057,77.556369,KURTA_COTTON_M,3,3766.04,PREPAID,2026-05-07,pending
ORD004968,M001,Seema Iyer,"House 277, 2nd Cross, Malleshwaram, Bangalore",Malleshwaram,Bangalore,560003,13.001191,77.562937,DRESS_RED_S,2,3064.27,PREPAID,2026-05-16,pending
ORD004969,M001,Rekha Roy,"House 241, 3rd Cross, Malleshwaram, Bangalore",Malleshwaram,Bangalore,560003,13.003931,77.567198,HOODIE_GREY_M,2,2108.49,PREPAID,2026-05-15,pending
ORD004970,M001,Usha Roy,"Flat 226, 1st Main, MG Road, Bangalore",MG Road,Bangalore,560001,12.979131,77.610291,HOODIE_GREY_L,3,1925.25,COD,2026-05-06,pending
ORD004971,M001,Meera Tripathi,"No. 212, B Stage, HSR Layout, Bangalore",HSR Layout,Bangalore,560102,12.910373,77.651722,WATCH_CLASSIC_BLACK,1,4364.07,PREPAID,2026-05-14,pending
ORD004972,M001,Venkat Kapoor,"Flat 253, 2nd Main, Brookefield, Bangalore",Brookefield,Bangalore,560037,12.971694,77.713002,FORMAL_SHIRT_BLUE_L,1,4253.06,COD,2026-05-12,pending
ORD004973,M001,Sunita Nayak,"Apartment 92, 2ndth Main, Mahadevapura, Bangalore",Mahadevapura,Bangalore,560048,12.993038,77.685907,SHOES_BLACK_8,2,3393.9,PREPAID,2026-05-07,pending
ORD004974,M001,Sunil Hegde,"House 31, 6th Cross, Ulsoor, Bangalore",Ulsoor,Bangalore,560008,12.983216,77.629902,SUNGLASSES_BLACK,3,911.45,PREPAID,2026-05-16,pending
ORD004975,M001,Suresh Sharma,"157, 3rd Block, Bannerghatta Road, Bangalore",Bannerghatta Road,Bangalore,560076,12.885729,77.592228,DRESS_BLUE_M,1,3297.55,COD,2026-05-11,cancelled
ORD004976,M001,Siddharth Chopra,"Plot 178, 3rd Main Road, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.934858,77.681033,HOODIE_GREY_L,1,529.46,COD,2026-05-06,confirmed
ORD004977,M001,Vivaan Gowda,"No. 268, B Stage, Whitefield, Bangalore",Whitefield,Bangalore,560066,12.966159,77.745222,DRESS_RED_S,1,4552.19,COD,2026-05-11,pending
ORD004978,M001,Vasantha Shah,"House 271, 6th Cross, Whitefield, Bangalore",Whitefield,Bangalore,560066,12.965553,77.749035,JEANS_BLACK_32,2,1565.71,COD,2026-05-15,pending
ORD004979,M001,Praveen Shetty,"#51, 1stth Cross, Domlur, Bangalore",Domlur,Bangalore,560071,12.956549,77.639395,SHOES_WHITE_8,2,1744.3,PREPAID,2026-05-04,processing
ORD004980,M001,Sunita Chowdhury,"Villa 253, 2nd Cross Road, Rajajinagar, Bangalore",Rajajinagar,Bangalore,560010,12.995765,77.55027,CAP_NAVY,2,4632.09,PREPAID,2026-05-16,pending
ORD004981,M001,Usha Agarwal,"#129, 4thth Cross, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.938431,77.67476,JACKET_DENIM_L,3,2555.79,PREPAID,2026-05-09,processing
ORD004982,M001,Manish Saxena,"Villa 143, 8th Cross Road, HSR Layout, Bangalore",HSR Layout,Bangalore,560102,12.912124,77.644407,JACKET_DENIM_M,3,773.46,COD,2026-05-02,pending
ORD004983,M001,Ashok Mishra,"#219, 7thth Cross, Marathahalli, Bangalore",Marathahalli,Bangalore,560037,12.954862,77.696582,SPORTS_TSHIRT_RED_M,3,2817.07,PREPAID,2026-05-01,cancelled
ORD004984,M001,Anil Biswas,"Flat 305, 8th Main, Electronic City, Bangalore",Electronic City,Bangalore,560100,12.84629,77.659373,TSHIRT_BLACK_M,1,6698.09,COD,2026-05-02,confirmed
ORD004985,M001,Kavita Chopra,"Villa 6, 4th Cross Road, Electronic City, Bangalore",Electronic City,Bangalore,560100,12.844631,77.658587,SNEAKERS_GREY_9,2,4528.5,COD,2026-05-06,pending
ORD004986,M001,Gayatri Shetty,"No. 301, 1st Stage, Whitefield, Bangalore",Whitefield,Bangalore,560066,12.972787,77.74705,DRESS_RED_M,1,575.71,PREPAID,2026-05-10,pending
ORD004987,M001,Divya Gupta,"Flat 188, 7th Main, Koramangala, Bangalore",Koramangala,Bangalore,560034,12.930757,77.627315,CAP_NAVY,1,1870.94,PREPAID,2026-05-10,pending
ORD004988,M001,Santosh Singh,"#260, 2ndth Cross, Bellandur, Bangalore",Bellandur,Bangalore,560103,12.940621,77.682213,CAP_NAVY,2,1140.84,PREPAID,2026-05-10,pending
ORD004989,M001,Tushar Pai,"Villa 122, 4th Cross Road, Koramangala, Bangalore",Koramangala,Bangalore,560034,12.93935,77.62654,SPORTS_TSHIRT_RED_L,3,4810.13,PREPAID,2026-05-01,pending
ORD004990,M001,Neeraj Chowdhury,"Apartment 129, 4thth Main, Koramangala, Bangalore",Koramangala,Bangalore,560034,12.933645,77.628799,TSHIRT_NAVY_M,1,4165.11,PREPAID,2026-05-16,pending
ORD004991,M001,Pooja Krishnan,"337, C Block, Jayanagar, Bangalore",Jayanagar,Bangalore,560041,12.926901,77.588826,WOMEN_TOP_PINK_S,1,1054.48,PREPAID,2026-05-08,cancelled
ORD004992,M001,Neeraj Shah,"No. 346, 1st Stage, Mahadevapura, Bangalore",Mahadevapura,Bangalore,560048,12.994748,77.689635,JACKET_DENIM_L,3,3233.44,PREPAID,2026-05-02,pending
